e1 gin gout
0.48000548 1.15831862 0.03975306
0.48000258 1.16315423 0.03975567
0.48000239 1.16079178 0.03973531
0.48000227 1.15789430 0.03973035
0.48000174 1.15765420 0.03975351
0.48000196 1.16136742 0.03974661
0.48000179 1.15885711 0.03972518
0.48000038 1.15824275 0.03971289
0.48000052 1.15811752 0.03973328
0.48000272 1.15922131 0.03973097
0.48000412 1.15945054 0.03973782
0.48000371 1.15949033 0.03971675
0.48000604 1.15915727 0.03972568
0.48000758 1.15837580 0.03973352
0.48000546 1.15708172 0.03970292
0.48000510 1.15644398 0.03971236
0.48000509 1.15934255 0.03971436
0.48000224 1.15774052 0.03971334
0.48000018 1.15571728 0.03972224
0.48000311 1.15984735 0.03974935
0.48000154 1.15917553 0.03972459
0.48000241 1.15804034 0.03971115
0.48000174 1.15693557 0.03971841
0.48000162 1.16002081 0.03974241
0.48000349 1.16049498 0.03973501
0.48000385 1.16123084 0.03976169
0.48000041 1.16124833 0.03976544
0.48000140 1.16426243 0.03976405
0.48000281 1.16526804 0.03977643
0.48000386 1.16330430 0.03976940
0.48000048 1.16347124 0.03974899
0.48000019 1.16254253 0.03974965
0.48000113 1.16303073 0.03974426
0.48000095 1.16291933 0.03973480
0.48000039 1.16272597 0.03973489
0.48000312 1.16323004 0.03977462
0.48000059 1.16101926 0.03976411
0.48000051 1.16090380 0.03972516
0.48000113 1.15818278 0.03971461
0.48000008 1.15655072 0.03968721
0.48000090 1.15666415 0.03973397
0.48000141 1.16480452 0.03973467
0.48000077 1.16535951 0.03976485
0.48000670 1.16540977 0.03976139
0.48000302 1.15920213 0.03971421
0.48000365 1.15961801 0.03969943
0.48000383 1.15921718 0.03973376
0.48000184 1.16001315 0.03973572
0.48000206 1.16140342 0.03974432
0.48000226 1.16149490 0.03973468
0.48000123 1.15917400 0.03971879
0.48000010 1.15728883 0.03970772
0.48000049 1.15644056 0.03972692
0.48000179 1.15697886 0.03972625
0.48000316 1.15860924 0.03972578
0.48000076 1.15445416 0.03972717
0.48000055 1.15721465 0.03974667
0.48000088 1.15709497 0.03970946
0.48000083 1.15637679 0.03971543
0.48000489 1.15779150 0.03972753
0.48000165 1.15745338 0.03968954
0.48000085 1.15353186 0.03970535
0.48000172 1.15343594 0.03972046
0.48000173 1.15472763 0.03968172
0.48000125 1.15470041 0.03970796
0.48000065 1.15551406 0.03971509
0.48000142 1.15906412 0.03971173
0.48000053 1.15615684 0.03971062
0.48000120 1.15657948 0.03971371
0.48000028 1.15647104 0.03971640
0.48000021 1.15888255 0.03972939
0.48000022 1.15966471 0.03971997
0.48000092 1.16057517 0.03972244
0.48000149 1.15862861 0.03971975
0.48000148 1.15838909 0.03969967
0.48000417 1.15535624 0.03971316
0.48000147 1.15658627 0.03971872
0.48000368 1.15669382 0.03972836
0.48000147 1.16058711 0.03971207
0.48000023 1.15829283 0.03971329
0.48000048 1.15845081 0.03971122
0.48000094 1.15914512 0.03972907
0.48000465 1.16158473 0.03975559
0.48000166 1.16274350 0.03974118
0.48000231 1.16205971 0.03974677
0.48000929 1.15968209 0.03974513
0.48001024 1.15743556 0.03973677
0.48001285 1.16217458 0.03973251
0.48001634 1.16259535 0.03973920
0.48001500 1.16065491 0.03974738
0.48001482 1.15989837 0.03974422
0.48000653 1.15953001 0.03974466
0.48000051 1.16019080 0.03972509
0.48000163 1.15635698 0.03972265
0.48000306 1.15927814 0.03971456
0.48000099 1.15741615 0.03972234
0.48000417 1.15545004 0.03973067
0.48000550 1.15651074 0.03969666
0.48000253 1.15597454 0.03970618
0.48000363 1.15594915 0.03970967
0.48000296 1.15795317 0.03971937
0.48000163 1.15883355 0.03971615
0.48000118 1.15848490 0.03971819
0.48000153 1.15777285 0.03971928
0.48000239 1.16263510 0.03977800
0.48000251 1.16608906 0.03976328
0.48000382 1.15899784 0.03969981
0.48000432 1.15653672 0.03970735
0.48000283 1.15942735 0.03974272
0.48000223 1.16319803 0.03977249
0.48000138 1.16427170 0.03974782
0.48000003 1.15787936 0.03973953
0.48000178 1.15820217 0.03976229
0.48000236 1.15864980 0.03975873
0.48000309 1.15851472 0.03975200
0.48000302 1.16099678 0.03974222
0.48000243 1.15891213 0.03975818
0.48000065 1.16185137 0.03974595
0.48000173 1.16035863 0.03973086
0.48000056 1.15636579 0.03969674
0.48000061 1.15948192 0.03974689
0.48000213 1.16282643 0.03974892
0.48000139 1.15872580 0.03975058
0.48000124 1.15718075 0.03972222
0.48000344 1.15647226 0.03970502
0.48000479 1.15497350 0.03969964
0.48000403 1.15792054 0.03969146
0.48000302 1.15168171 0.03969670
0.48000205 1.15791629 0.03969744
0.48000208 1.15658720 0.03971832
0.48000517 1.15828294 0.03971324
0.48000400 1.15675207 0.03973191
0.48000111 1.15902867 0.03973839
0.48000580 1.16224776 0.03972898
0.48000731 1.16025704 0.03973260
0.48000219 1.15836653 0.03973449
0.48000274 1.15964782 0.03976228
0.48000144 1.15972728 0.03976419
0.48000079 1.16349823 0.03976535
0.48000113 1.16150985 0.03974177
0.48000106 1.15933114 0.03973956
0.48000060 1.15899850 0.03971007
0.48000010 1.15878856 0.03971512
0.48000119 1.15857080 0.03970218
0.48000069 1.15933749 0.03974318
0.48000225 1.16048820 0.03972788
0.48000642 1.16067923 0.03975173
0.48000360 1.15922009 0.03970022
0.48000070 1.15898947 0.03970281
0.48000102 1.15721554 0.03971078
0.48000203 1.15803724 0.03973903
0.48000020 1.15948953 0.03972699
0.48000401 1.15929454 0.03973015
0.48000270 1.15988514 0.03974255
0.48000247 1.16199428 0.03975055
0.48000062 1.16197864 0.03975859
0.48000020 1.16119530 0.03975141
0.48000051 1.16130471 0.03973011
0.48000277 1.15968123 0.03973475
0.48000194 1.15857875 0.03973045
0.48000455 1.15805717 0.03971448
0.48000574 1.15980063 0.03971595
0.48000746 1.15700970 0.03970719
0.48000308 1.15701977 0.03971799
0.48000619 1.15700017 0.03971955
0.48000315 1.15425954 0.03972334
0.48000009 1.16058610 0.03973505
0.48000174 1.15856173 0.03973681
0.48000109 1.15846409 0.03974326
0.48000138 1.15941191 0.03973544
0.48000217 1.15921217 0.03973233
0.48000013 1.15740991 0.03971060
0.48000010 1.15866579 0.03970427
0.48000557 1.15867866 0.03974702
0.48000285 1.16311455 0.03976026
0.48000294 1.16240117 0.03977852
0.48000329 1.16482379 0.03978231
0.48000509 1.16324210 0.03976599
0.48000547 1.16107412 0.03973530
0.48000364 1.15914965 0.03973258
0.48000152 1.15588949 0.03971994
0.48000001 1.15561306 0.03970631
0.48000077 1.15680823 0.03972889
0.48000110 1.16122710 0.03976116
0.48000205 1.16111666 0.03973955
0.48000209 1.15848427 0.03970971
0.48000201 1.15724660 0.03970948
0.48000144 1.15471593 0.03968319
0.48000068 1.15487805 0.03969347
0.48000211 1.15481764 0.03971098
0.48000095 1.15991861 0.03971304
0.48000049 1.15854689 0.03973601
0.48000055 1.15799139 0.03971458
0.48000059 1.16020963 0.03971358
0.48000025 1.15877832 0.03974422
0.48000072 1.15919016 0.03975252
0.48000017 1.16157015 0.03971124
0.48000263 1.16011972 0.03972463
0.48000545 1.15838898 0.03972107
0.48000346 1.15847289 0.03971276
0.48000084 1.15602538 0.03970134
0.48000080 1.15695283 0.03972198
0.48000061 1.15620509 0.03970697
0.48000089 1.15728910 0.03972152
0.48000082 1.16015099 0.03973372
0.48000021 1.16086617 0.03973389
0.48000060 1.15913311 0.03972783
0.48000168 1.15984027 0.03971895
0.48000126 1.15835626 0.03971355
0.48000178 1.15729755 0.03970458
0.48000300 1.15625291 0.03972754
0.48000488 1.15604095 0.03972925
0.48000217 1.15777508 0.03973623
0.48000183 1.15878735 0.03972344
0.48000162 1.15676271 0.03973350
0.48000222 1.15755235 0.03972360
0.48000018 1.15816419 0.03973301
0.48000023 1.15977767 0.03975615
0.48000008 1.16168129 0.03978720
0.48000088 1.16700834 0.03976247
0.48000664 1.16555110 0.03979095
0.48000255 1.16459640 0.03977428
0.48000422 1.16345763 0.03974969
0.48000513 1.15974172 0.03973318
0.48000369 1.15933547 0.03973308
0.48000381 1.15647403 0.03970896
0.48000402 1.15847572 0.03970688
0.48000501 1.15464513 0.03970349
0.48000037 1.15657797 0.03973290
0.48000042 1.15714330 0.03969801
0.48000025 1.15829048 0.03968070
0.48000438 1.15816130 0.03969914
0.48000118 1.15636585 0.03970909
0.48000045 1.15760110 0.03969841
0.48000206 1.15775740 0.03971219
0.48000508 1.15795463 0.03972525
0.48000244 1.15873035 0.03973588
0.48000099 1.16058105 0.03977583
0.48000034 1.16380263 0.03973954
0.48000015 1.16115254 0.03974426
0.48000225 1.16068821 0.03975574
0.48000046 1.15886997 0.03974030
0.48000131 1.15899346 0.03973138
0.48000029 1.15872667 0.03971788
0.48000075 1.15722778 0.03972182
0.48000060 1.16074908 0.03973259
0.48000614 1.15766565 0.03973413
0.48000540 1.15702825 0.03974772
0.48000046 1.16188483 0.03978868
0.48000024 1.16318498 0.03975233
0.48000289 1.15966318 0.03975730
0.48000161 1.16379191 0.03976374
0.48000067 1.16203646 0.03975927
0.48000145 1.15858455 0.03970869
0.48000142 1.15840185 0.03974173
0.48000243 1.15849224 0.03974052
0.48000056 1.15952368 0.03972255
0.48000041 1.15922791 0.03973322
0.48000079 1.15705442 0.03970625
0.48000044 1.15769660 0.03973543
0.48000137 1.15811336 0.03973814
0.48000084 1.15646224 0.03972577
0.48000058 1.16027604 0.03973217
0.48000263 1.16044835 0.03973319
0.48000250 1.16099734 0.03973722
0.48000003 1.15788932 0.03973042
0.48000032 1.16133196 0.03973461
0.48000274 1.16182754 0.03975329
0.48000401 1.16032328 0.03972642
0.48000530 1.16052503 0.03972866
0.48000193 1.15857756 0.03973175
0.48000072 1.16025097 0.03974153
0.48000568 1.15816655 0.03975663
0.48000217 1.15891567 0.03972242
0.48000200 1.15780821 0.03971083
0.48000262 1.15875653 0.03972589
0.48000136 1.15821502 0.03972297
0.48000398 1.15850698 0.03973134
0.48000112 1.15922356 0.03971380
0.48000185 1.15921259 0.03972240
0.48000238 1.15984333 0.03975303
0.48000239 1.15947869 0.03975234
0.48000150 1.16211716 0.03974400
0.48000270 1.16013241 0.03973987
0.48000314 1.16065251 0.03973586
0.48000172 1.15925947 0.03971533
0.48000652 1.15879868 0.03972682
0.48000038 1.15724047 0.03972790
0.48000133 1.15947749 0.03973814
0.48000610 1.15958133 0.03972804
0.48000536 1.15773303 0.03971811
0.48000133 1.15751529 0.03971009
0.48000408 1.16008740 0.03972179
0.48000431 1.16052894 0.03973125
0.48000274 1.15970507 0.03973414
0.48000267 1.16135731 0.03973058
0.48000021 1.15856501 0.03973759
0.48000019 1.15936536 0.03972096
0.48000277 1.15895221 0.03972997
0.48000280 1.16291032 0.03973996
0.48000399 1.16222414 0.03974078
0.48000207 1.16067547 0.03976555
0.48000316 1.16240661 0.03973775
0.48000290 1.16023327 0.03972991
0.48000120 1.15489868 0.03970253
0.48000106 1.15651642 0.03970166
0.48000131 1.15708255 0.03972138
0.48000049 1.15751358 0.03972885
0.48000377 1.15943787 0.03973398
0.48000432 1.15981644 0.03972832
0.48000223 1.15813076 0.03971722
0.48000232 1.15852753 0.03974097
0.48000051 1.15985488 0.03969824
0.48000223 1.15682317 0.03970915
0.48000197 1.15730660 0.03971150
0.48000046 1.15653151 0.03971761
0.48000011 1.15862128 0.03970109
0.48000170 1.15948423 0.03972580
0.48000005 1.15728159 0.03969990
0.48000035 1.15738806 0.03970152
0.48000279 1.15671656 0.03971030
0.48000185 1.15489639 0.03969852
0.48000042 1.15554055 0.03970644
0.48000164 1.16018724 0.03970638
0.48000239 1.16026431 0.03971657
0.48000056 1.16054195 0.03977019
0.48000034 1.16073174 0.03970582
0.48000205 1.15563693 0.03969652
0.48000159 1.15681605 0.03974338
0.48000161 1.16371822 0.03973371
0.48000257 1.16142204 0.03974521
0.48000077 1.16500958 0.03979864
0.48000081 1.16575642 0.03977951
0.48000061 1.16423135 0.03977789
0.48000085 1.16374321 0.03978165
0.48000100 1.16350168 0.03977442
0.48000026 1.16393705 0.03976140
0.48000442 1.16407988 0.03971902
0.48000486 1.16083942 0.03975077
0.48000033 1.16141097 0.03975066
0.48000202 1.16116226 0.03972559
0.48000242 1.16132686 0.03974914
0.48000312 1.16019846 0.03973311
0.48000347 1.16093065 0.03975248
0.48000239 1.16313348 0.03974577
0.48000465 1.15773479 0.03969612
0.48000019 1.15746170 0.03973219
0.48000020 1.15803537 0.03971684
0.48000001 1.16030676 0.03972025
0.48000037 1.15860755 0.03972905
0.48000015 1.15871154 0.03972863
0.48000040 1.15996549 0.03975231
0.48000019 1.16241928 0.03976627
0.48000122 1.16418720 0.03975196
0.48000289 1.16118906 0.03974977
0.48000355 1.16099239 0.03974308
0.48000457 1.15756209 0.03973311
0.48000390 1.15957555 0.03972031
0.48000271 1.16034872 0.03970617
0.48000636 1.15757766 0.03972014
0.48000512 1.16102006 0.03975560
0.48000138 1.15948563 0.03975304
0.48000121 1.16144551 0.03975791
0.48000052 1.16222656 0.03975504
0.48000628 1.16204636 0.03976538
0.48000049 1.16224485 0.03975871
0.48000248 1.16171946 0.03976726
0.48000059 1.16341566 0.03973284
0.48000129 1.16266957 0.03974511
0.48000470 1.15938803 0.03974450
0.48000297 1.15961629 0.03970721
0.48000059 1.15511417 0.03969197
0.48000106 1.15692824 0.03971936
0.48000105 1.15584859 0.03973910
0.48000011 1.16181735 0.03974228
0.48000004 1.15977396 0.03974768
0.48000035 1.16326014 0.03975639
0.48000532 1.16062096 0.03972399
0.48000462 1.16004003 0.03972843
0.48000886 1.16106601 0.03974607
0.48000418 1.16504193 0.03978873
0.48000120 1.16451426 0.03978388
0.48000063 1.16229179 0.03977864
0.48000132 1.16027809 0.03978057
0.48000047 1.16125354 0.03974424
0.48000053 1.16124622 0.03971985
0.48000101 1.15969210 0.03972692
0.48000231 1.15659047 0.03974230
0.48000387 1.15878416 0.03973736
0.48000366 1.15965551 0.03972433
0.48000680 1.15947938 0.03971201
0.48000455 1.15967024 0.03973133
0.48000223 1.15937616 0.03973465
0.48000176 1.15919326 0.03973574
0.48000041 1.15724843 0.03972659
0.48000358 1.15831144 0.03969319
0.48000361 1.15576322 0.03969719
0.48000444 1.15354002 0.03968787
0.48000310 1.15625412 0.03969117
0.48000015 1.15519204 0.03967975
0.48000066 1.15130340 0.03967734
0.48000016 1.15744341 0.03977644
0.48000013 1.16071210 0.03976531
0.48000169 1.16431818 0.03976323
0.48000241 1.15946147 0.03968519
0.48000091 1.15884496 0.03969114
0.48000088 1.15981464 0.03973926
0.48000105 1.15870376 0.03970915
0.48000073 1.15853635 0.03972787
0.48000085 1.15979992 0.03974296
0.48000022 1.15992678 0.03974959
0.48000179 1.15942024 0.03975908
0.48000321 1.16420702 0.03977507
0.48000220 1.16383965 0.03977424
0.48000004 1.16306833 0.03975582
0.48000085 1.16179565 0.03972995
0.48000126 1.16175590 0.03975721
0.48000103 1.16105211 0.03975412
0.48000159 1.16049555 0.03975806
0.48000356 1.16014234 0.03972975
0.48000434 1.15765851 0.03972957
0.48000314 1.15926924 0.03973401
0.48000596 1.15986092 0.03972656
0.48000663 1.15723372 0.03971475
0.48000677 1.15672596 0.03972027
0.48000632 1.16093643 0.03974738
0.48000576 1.16131201 0.03973332
0.48000017 1.15929395 0.03970790
0.48000065 1.15131705 0.03966306
0.48000037 1.15649625 0.03968088
0.48000061 1.15439327 0.03968471
0.48000091 1.15553359 0.03967816
0.48000008 1.15578029 0.03971376
0.48000151 1.15577620 0.03971343
0.48000094 1.15586008 0.03970678
0.48000042 1.15475177 0.03971943
0.48000007 1.15652595 0.03970439
0.48000064 1.15729029 0.03973911
0.48000062 1.15779081 0.03972304
0.48000202 1.15525507 0.03971036
0.48000188 1.15344860 0.03968641
0.48000024 1.15343571 0.03972424
0.48000137 1.15649091 0.03971357
0.48000104 1.15994325 0.03973122
0.48000146 1.16117119 0.03973142
0.48000310 1.16161249 0.03974843
0.48000104 1.15749413 0.03974673
0.48000077 1.15692156 0.03973773
0.48000487 1.16024101 0.03975537
0.48000726 1.16158734 0.03973811
0.48000787 1.16275975 0.03975577
0.48001528 1.16498129 0.03978576
0.48000646 1.16350880 0.03976202
0.48000772 1.16181419 0.03973703
0.48000516 1.15776438 0.03973192
0.48000106 1.16357770 0.03972311
0.48000047 1.16353347 0.03970966
0.48000044 1.15640657 0.03971147
0.48000290 1.15815410 0.03971634
0.48000115 1.15809265 0.03973827
0.48000054 1.15874261 0.03973383
0.48000141 1.15926079 0.03973198
0.48000096 1.16166050 0.03975136
0.48000113 1.16113290 0.03974287
0.48000033 1.16218042 0.03975482
0.48000227 1.16150135 0.03975632
0.48000158 1.16110001 0.03975872
0.48000037 1.16330668 0.03975048
0.48000274 1.16239333 0.03977493
0.48000279 1.16196324 0.03975800
0.48000210 1.16170228 0.03973236
0.48000207 1.16062631 0.03974601
0.48000210 1.16128212 0.03973238
0.48000147 1.15846820 0.03972433
0.48000373 1.15935720 0.03972200
0.48000432 1.15725246 0.03972303
0.48000450 1.16137620 0.03976316
0.48000432 1.16422543 0.03975690
0.48000403 1.16199283 0.03976964
0.48000502 1.16222238 0.03973352
0.48000086 1.16019056 0.03972874
0.48000070 1.15838230 0.03971850
0.48000129 1.15506594 0.03970394
0.48000188 1.15829011 0.03974884
0.48000510 1.16386109 0.03974892
0.48000715 1.16335999 0.03973984
0.48000151 1.16230738 0.03973866
0.48000676 1.16159053 0.03972094
0.48000667 1.15924617 0.03972409
0.48000092 1.16169024 0.03976724
0.48000061 1.16138739 0.03972211
0.48000117 1.15604626 0.03972825
0.48000068 1.16160469 0.03972559
0.48000265 1.15683003 0.03972889
0.48000379 1.15750137 0.03971561
0.48000242 1.15805273 0.03971042
0.48000324 1.15599070 0.03969428
0.48000289 1.15642222 0.03973288
0.48000498 1.16198962 0.03971526
0.48000316 1.15783074 0.03970584
0.48000224 1.15643139 0.03969162
0.48000314 1.15545933 0.03971869
0.48000406 1.15812069 0.03973607
0.48000202 1.16083408 0.03973776
0.48000116 1.16347292 0.03977717
0.48000256 1.16200537 0.03975609
0.48000041 1.15960612 0.03975596
0.48000056 1.16093750 0.03976302
0.48000427 1.16284263 0.03975696
0.48000276 1.16198989 0.03976723
0.48000450 1.16052094 0.03974572
0.48000586 1.16239274 0.03974360
0.48000455 1.15765214 0.03970210
0.48000642 1.15514617 0.03970837
0.48000308 1.15958369 0.03971663
0.48000256 1.15807547 0.03970180
0.48000636 1.15854748 0.03974580
0.48000824 1.15985583 0.03973132
0.48001575 1.15965128 0.03975681
0.48001574 1.16124551 0.03973482
0.48001813 1.16163322 0.03971249
0.48000798 1.16044846 0.03971945
0.48000232 1.15609065 0.03971539
0.48000011 1.15574393 0.03970963
0.48000039 1.15590650 0.03970215
0.48000020 1.15695710 0.03973335
0.48000042 1.16107374 0.03974069
0.48000110 1.15818950 0.03973446
0.48000028 1.15882592 0.03973285
0.48000006 1.16040331 0.03973576
0.48000096 1.15887599 0.03973229
0.48000186 1.15890869 0.03973041
0.48000398 1.15941650 0.03973075
0.48000189 1.15929002 0.03973566
0.48000393 1.16147633 0.03971963
0.48000574 1.16122455 0.03972415
0.48000448 1.15948315 0.03972706
0.48000444 1.15746650 0.03974328
0.48000445 1.16196917 0.03973706
0.48000031 1.16104139 0.03973751
0.48000002 1.15845044 0.03972265
0.48000008 1.15893772 0.03973136
0.48000306 1.15791799 0.03969421
0.48000421 1.15813268 0.03971758
0.48000354 1.15819271 0.03971501
0.48000114 1.15617013 0.03970398
0.48000401 1.15639393 0.03972630
